month,policy,pollutant,influence,baseline_month_influence,change_value,threshold_change_value,change_pct,reached_threshold,policy_effective
2025-05,《北京市深入打好污染防治攻坚战 2023 年行动计划》,SO2,2.613257,2.357190,0.256067,-0.117859,10.863252,否,否
2025-06,《北京市深入打好污染防治攻坚战 2023 年行动计划》,SO2,3.348455,2.717185,0.631270,-0.135859,23.232489,否,否
2025-07,《北京市深入打好污染防治攻坚战 2023 年行动计划》,SO2,3.461353,3.212914,0.248438,-0.160646,7.732491,否,否
2025-08,《北京市深入打好污染防治攻坚战 2023 年行动计划》,SO2,3.011386,3.176261,-0.164875,-0.158813,-5.190840,是,否
2025-09,《北京市深入打好污染防治攻坚战 2023 年行动计划》,SO2,2.749276,2.610519,0.138756,-0.130526,5.315280,否,否
2025-10,《北京市深入打好污染防治攻坚战 2023 年行动计划》,SO2,2.416947,2.228813,0.188134,-0.111441,8.440973,否,否
2025-11,《北京市深入打好污染防治攻坚战 2023 年行动计划》,SO2,1.388011,0.958487,0.429524,-0.047924,44.812676,否,否
2025-12,《北京市深入打好污染防治攻坚战 2023 年行动计划》,SO2,0.004519,-0.455966,0.460484,-0.022798,100.990985,否,否
2023-02,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,4.097860,2.169289,1.928571,-0.108464,88.903368,否,否
2023-03,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,4.566309,4.114696,0.451613,-0.205735,10.975609,否,否
2023-04,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,4.718032,5.818032,-1.100000,-0.290902,-18.906736,是,否
2023-05,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,6.375642,5.504675,0.870968,-0.275234,15.822327,否,否
2023-06,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,4.713761,6.713761,-2.000000,-0.335688,-29.789562,是,否
2023-07,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,4.682681,4.747197,-0.064516,-0.237360,-1.359035,否,否
2023-08,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,5.460685,4.525201,0.935484,-0.226260,20.672762,否,否
2023-09,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,5.743111,5.643111,0.100000,-0.282156,1.772073,否,否
2023-10,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,5.223457,4.223457,1.000000,-0.211173,23.677289,否,否
2023-11,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,1.707075,3.140408,-1.433333,-0.157020,-45.641623,是,否
2023-12,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,4.151311,-0.880947,5.032258,-0.044047,571.232765,否,否
2024-01,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,3.555863,4.071991,-0.516129,-0.203600,-12.675099,是,否
2024-02,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,3.863664,2.169289,1.694374,-0.108464,78.107351,否,否
2024-03,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,5.082438,4.114696,0.967742,-0.205735,23.519161,否,否
2024-04,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,6.684698,5.818032,0.866667,-0.290902,14.896218,否,否
2024-05,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,6.085320,5.504675,0.580645,-0.275234,10.548216,否,否
2024-06,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,6.080428,6.713761,-0.633333,-0.335688,-9.433362,是,否
2024-07,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,5.779455,4.747197,1.032258,-0.237360,21.744582,否,否
2024-08,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,6.525201,4.525201,2.000000,-0.226260,44.196929,否,否
2024-09,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,5.476444,5.643111,-0.166667,-0.282156,-2.953453,否,否
2024-10,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,5.965393,4.223457,1.741936,-0.211173,41.244306,否,否
2024-11,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,3.773741,3.140408,0.633333,-0.157020,20.167229,否,否
2024-12,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,0.972100,-0.880947,1.853047,-0.044047,210.347109,否,否
2025-01,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,3.104250,4.071991,-0.967742,-0.203600,-23.765813,是,否
2025-02,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,4.097861,2.169289,1.928571,-0.108464,88.903375,否,否
2025-03,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,4.050180,4.114696,-0.064516,-0.205735,-1.567944,否,否
2025-04,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,6.751365,5.818032,0.933333,-0.290902,16.042080,否,否
2025-05,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,8.117578,5.504675,2.612903,-0.275234,47.466988,否,否
2025-06,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,6.247094,6.713761,-0.466667,-0.335688,-6.950898,是,否
2025-07,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,5.682681,4.747197,0.935484,-0.237360,19.706031,否,否
2025-08,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,6.202621,4.525201,1.677419,-0.226260,37.068394,否,否
2025-09,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,4.943110,5.643111,-0.700000,-0.282156,-12.404507,是,否
2025-10,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,5.287973,4.223457,1.064516,-0.211173,25.204851,否,否
2025-11,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,3.907074,3.140408,0.766666,-0.157020,24.412948,否,否
2025-12,《北京市深入打好污染防治攻坚战 2023 年行动计划》,CO,3.457762,-0.880947,4.338709,-0.044047,492.505140,否,否
2024-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,96.134880,101.932856,-5.797976,-5.096643,-5.688034,是,否
2024-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,92.546025,107.191186,-14.645161,-5.359559,-13.662654,是,是
2024-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,105.326061,98.359394,6.966667,-4.917970,7.082869,否,否
2024-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,89.131059,96.389123,-7.258065,-4.819456,-7.529962,是,否
2024-06,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,99.624994,80.358327,19.266667,-4.017916,23.975943,否,否
2024-07,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,97.959048,79.700983,18.258064,-3.985049,22.908205,否,否
2024-08,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,87.830470,100.378857,-12.548387,-5.018943,-12.501026,是,否
2024-09,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,81.264245,105.764245,-24.500000,-5.288212,-23.164728,是,是
2024-10,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,100.927959,86.895701,14.032258,-4.344785,16.148392,否,否
2024-11,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,90.685616,65.018949,25.666667,-3.250947,39.475671,否,否
2024-12,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,55.607330,101.682599,-46.075269,-5.084130,-45.312835,是,否
2025-01,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,74.828034,79.602228,-4.774194,-3.980111,-5.997563,是,是
2025-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,67.718570,101.932856,-34.214286,-5.096643,-33.565513,是,是
2025-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,78.481509,107.191186,-28.709677,-5.359559,-26.783618,是,是
2025-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,79.026061,98.359394,-19.333333,-4.917970,-19.655808,是,是
2025-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,93.227833,96.389123,-3.161290,-4.819456,-3.279717,否,否
2025-06,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,86.491660,80.358327,6.133333,-4.017916,7.632480,否,否
2025-07,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,75.700983,79.700983,-4.000000,-3.985049,-5.018759,是,否
2025-08,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,86.217567,100.378857,-14.161290,-5.018943,-14.107842,是,是
2025-09,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,86.564245,105.764245,-19.200000,-5.288212,-18.153583,是,是
2025-10,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,83.250540,86.895701,-3.645161,-4.344785,-4.194869,否,否
2025-11,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,84.385616,65.018949,19.366667,-3.250947,29.786188,否,否
2025-12,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,86.376148,101.682599,-15.306452,-5.084130,-15.053167,是,否
2026-01,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,76.505454,79.602228,-3.096774,-3.980111,-3.890311,否,否
2026-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,84.182856,101.932856,-17.750000,-5.096643,-17.413424,是,否
2026-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,106.965380,107.191186,-0.225806,-5.359559,-0.210658,否,否
2026-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,87.892727,98.359394,-10.466667,-4.917970,-10.641248,是,否
2026-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM2.5,93.188569,96.389123,-3.200554,-4.819456,-3.320452,否,否
2024-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,54.417643,63.301255,-8.883611,-3.165063,-14.033863,是,否
2024-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,57.509077,92.154238,-34.645161,-4.607712,-37.594756,是,是
2024-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,56.963785,95.330451,-38.366667,-4.766523,-40.245972,是,是
2024-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,53.195067,53.840228,-0.645161,-2.692011,-1.198289,否,否
2024-06,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,64.255178,50.221845,14.033333,-2.511092,27.942687,否,否
2024-07,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,52.184541,49.410347,2.774194,-2.470517,5.614600,否,否
2024-08,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,48.257673,56.806061,-8.548387,-2.840303,-15.048372,是,否
2024-09,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,43.744803,57.744803,-14.000000,-2.887240,-24.244606,是,是
2024-10,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,58.631419,59.437871,-0.806452,-2.971894,-1.356798,否,否
2024-11,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,44.821046,40.521046,4.300000,-2.026052,10.611769,否,否
2024-12,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,26.430894,60.886091,-34.455197,-3.044305,-56.589603,是,否
2025-01,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,44.218195,56.992388,-12.774194,-2.849619,-22.413859,是,是
2025-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,46.479826,63.301255,-16.821429,-3.165063,-26.573610,是,是
2025-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,36.154238,92.154238,-56.000000,-4.607712,-60.767688,是,是
2025-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,42.263785,95.330451,-53.066667,-4.766523,-55.666019,是,是
2025-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,49.549905,53.840228,-4.290323,-2.692011,-7.968619,是,是
2025-06,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,47.955179,50.221845,-2.266667,-2.511092,-4.513308,否,否
2025-07,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,43.442605,49.410347,-5.967742,-2.470517,-12.077919,是,否
2025-08,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,45.741545,56.806061,-11.064516,-2.840303,-19.477704,是,是
2025-09,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,49.678136,57.744803,-8.066667,-2.887240,-13.969511,是,是
2025-10,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,43.695936,59.437871,-15.741935,-2.971894,-26.484689,是,是
2025-11,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,48.321046,40.521046,7.800000,-2.026052,19.249256,否,否
2025-12,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,41.648188,60.886091,-19.237903,-3.044305,-31.596548,是,否
2026-01,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,45.379485,56.992388,-11.612903,-2.849619,-20.376235,是,是
2026-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,58.836969,63.301255,-4.464286,-3.165063,-7.052444,是,是
2026-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,43.154238,92.154238,-49.000000,-4.607712,-53.171727,是,是
2026-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,45.963785,95.330451,-49.366667,-4.766523,-51.784782,是,是
2026-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,PM10,42.623828,53.840228,-11.216400,-2.692011,-20.832750,是,是
2024-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,45.435093,40.115168,5.319925,-2.005758,13.261630,否,否
2024-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,42.072205,49.039947,-6.967742,-2.451997,-14.208298,是,否
2024-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,42.633956,37.033956,5.600000,-1.851698,15.121258,否,否
2024-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,42.318002,42.718002,-0.400000,-2.135900,-0.936374,否,否
2024-06,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,52.308621,47.208621,5.100000,-2.360431,10.803111,否,否
2024-07,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,40.357136,40.937781,-0.580645,-2.046889,-1.418360,否,否
2024-08,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,40.350185,44.221153,-3.870968,-2.211058,-8.753656,是,否
2024-09,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,32.385148,46.318481,-13.933333,-2.315924,-30.081585,是,是
2024-10,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,48.268127,52.622965,-4.354839,-2.631148,-8.275548,是,是
2024-11,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,47.568021,48.168021,-0.600000,-2.408401,-1.245640,否,否
2024-12,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,50.935766,44.319278,6.616487,-2.215964,14.929141,否,否
2025-01,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,49.802484,46.060548,3.741936,-2.303027,8.123949,否,否
2025-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,49.793739,40.115168,9.678571,-2.005758,24.126962,否,否
2025-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,48.168979,49.039947,-0.870968,-2.451997,-1.776038,否,否
2025-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,44.833956,37.033956,7.800000,-1.851698,21.061752,否,否
2025-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,49.201872,42.718002,6.483871,-2.135900,15.178310,否,否
2025-06,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,47.008621,47.208621,-0.200000,-2.360431,-0.423651,否,否
2025-07,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,35.002297,40.937781,-5.935484,-2.046889,-14.498793,是,否
2025-08,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,39.124379,44.221153,-5.096774,-2.211058,-11.525647,是,是
2025-09,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,46.851815,46.318481,0.533333,-2.315924,1.151448,否,否
2025-10,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,44.945546,52.622965,-7.677419,-2.631148,-14.589485,是,否
2025-11,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,49.568021,48.168021,1.400000,-2.408401,2.906492,否,否
2025-12,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,45.637827,44.319278,1.318548,-2.215964,2.975113,否,否
2026-01,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,46.931516,46.060548,0.870968,-2.303027,1.890919,否,否
2026-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,47.686596,40.115168,7.571428,-2.005758,18.874229,否,否
2026-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,52.652850,49.039947,3.612903,-2.451997,7.367265,否,否
2026-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,45.200622,37.033956,8.166667,-1.851698,22.051834,否,否
2026-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,O3,26.916169,42.718002,-15.801833,-2.135900,-36.991039,是,否
2024-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,13.460755,20.697153,-7.236397,-1.034858,-34.963250,是,否
2024-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,13.784530,16.526465,-2.741935,-0.826323,-16.591179,是,是
2024-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,17.235639,14.402305,2.833333,-0.720115,19.672777,否,否
2024-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,15.033441,15.291505,-0.258064,-0.764575,-1.687632,否,否
2024-06,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,16.283320,14.783320,1.500000,-0.739166,10.146571,否,否
2024-07,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,14.067212,14.325277,-0.258065,-0.716264,-1.801463,否,否
2024-08,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,14.705771,15.738029,-1.032258,-0.786901,-6.559004,是,否
2024-09,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,11.963325,15.129991,-3.166667,-0.756500,-20.929732,是,是
2024-10,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,14.757523,16.467200,-1.709677,-0.823360,-10.382320,是,是
2024-11,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,13.163167,9.429834,3.733333,-0.471492,39.590656,否,否
2024-12,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,8.483649,15.623434,-7.139785,-0.781172,-45.699204,是,否
2025-01,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,10.746624,11.746624,-1.000000,-0.587331,-8.513085,是,是
2025-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,14.268581,20.697153,-6.428571,-1.034858,-31.060173,是,是
2025-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,9.913562,16.526465,-6.612903,-0.826323,-40.014021,是,是
2025-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,12.568972,14.402305,-1.833333,-0.720115,-12.729443,是,是
2025-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,14.549570,15.291505,-0.741935,-0.764575,-4.851945,否,否
2025-06,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,14.383320,14.783320,-0.400000,-0.739166,-2.705751,否,否
2025-07,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,13.422051,14.325277,-0.903226,-0.716264,-6.305119,是,否
2025-08,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,13.447707,15.738029,-2.290323,-0.786901,-14.552792,是,是
2025-09,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,12.463325,15.129991,-2.666667,-0.756500,-17.625038,是,是
2025-10,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,8.822039,16.467200,-7.645161,-0.823360,-46.426601,是,是
2025-11,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,12.496501,9.429834,3.066667,-0.471492,32.520901,否,否
2025-12,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,10.837144,15.623434,-4.786290,-0.781172,-30.635327,是,否
2026-01,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,12.391786,11.746624,0.645162,-0.587331,5.492316,否,否
2026-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,12.911439,20.697153,-7.785714,-1.034858,-37.617319,是,否
2026-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,11.978078,16.526465,-4.548387,-0.826323,-27.521837,是,是
2026-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,12.935639,14.402305,-1.466666,-0.720115,-10.183552,是,是
2026-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,NO2,17.010378,15.291505,1.718873,-0.764575,11.240703,否,否
2024-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,-1.149760,-0.836934,-0.312826,-0.041847,-37.377543,是,否
2024-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,0.407862,0.246610,0.161252,-0.012330,65.387688,否,否
2024-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,1.948976,1.829055,0.119921,-0.091453,6.556436,否,否
2024-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,2.275239,2.115446,0.159793,-0.105772,7.553614,否,否
2024-06,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,3.535122,2.755003,0.780119,-0.137750,28.316457,否,否
2024-07,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,3.241998,3.224512,0.017486,-0.161226,0.542284,否,否
2024-08,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,2.875185,3.090239,-0.215054,-0.154512,-6.959128,是,否
2024-09,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,2.812040,2.520757,0.291283,-0.126038,11.555375,否,否
2024-10,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,2.634343,2.860265,-0.225922,-0.143013,-7.898630,是,否
2024-11,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,1.265392,1.090789,0.174603,-0.054539,16.007044,否,否
2024-12,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,-0.132002,0.051869,-0.183871,-0.002593,-354.493643,是,否
2025-01,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,-1.716798,-1.862317,0.145520,-0.093116,7.813902,否,否
2025-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,-0.667716,-0.836934,0.169218,-0.041847,20.218792,否,否
2025-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,1.054137,0.246610,0.807527,-0.012330,327.451474,否,否
2025-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,3.741833,1.829055,1.912778,-0.091453,104.577395,否,否
2025-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,2.613257,2.115446,0.497811,-0.105772,23.532203,否,否
2025-06,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,3.348455,2.755003,0.593452,-0.137750,21.540899,否,否
2025-07,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,3.461353,3.224512,0.236841,-0.161226,7.345015,否,否
2025-08,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,3.011386,3.090239,-0.078853,-0.154512,-2.551679,否,否
2025-09,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,2.749276,2.520757,0.228518,-0.126038,9.065465,否,否
2025-10,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,2.416947,2.860265,-0.443318,-0.143013,-15.499191,是,否
2025-11,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,1.388011,1.090789,0.297222,-0.054539,27.248372,否,否
2025-12,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,0.004519,0.051869,-0.047350,-0.002593,-91.288473,是,否
2026-01,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,-1.569844,-1.862317,0.292473,-0.093116,15.704808,否,否
2026-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,-0.292716,-0.836934,0.544218,-0.041847,65.025176,否,否
2026-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,1.279943,0.246610,1.033334,-0.012330,419.015812,否,否
2026-04,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,2.013261,1.829055,0.184207,-0.091453,10.071137,否,否
2026-05,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,SO2,2.944496,2.115446,0.829050,-0.105772,39.190302,否,否
2024-02,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,CO,3.863664,4.097860,-0.234197,-0.204893,-5.715100,是,否
2024-03,《推进美丽北京建设 持续深入打好污染防治攻坚战 2024 年行动计划》,CO,5.082438,4.566309,0.516129,-0.228315,11.302981,否,否
